OrderID,ShipDate,ShipMode,AddressID,ShipmentID
CA-2016-158617,2016-09-28,Standard Class,AD001393,SH004399
CA-2017-157854,2017-04-15,Standard Class,AD001398,SH004400
CA-2016-144554,2016-11-12,Standard Class,AD001398,SH004401
CA-2016-114482,2016-11-25,Second Class,AD001398,SH004402
CA-2014-164910,2014-11-17,Second Class,AD001398,SH004403
CA-2017-108854,2017-12-14,Standard Class,AD001398,SH004404
CA-2015-142734,2015-04-21,Standard Class,AD001398,SH004405
CA-2014-119529,2014-11-05,Second Class,AD001398,SH004406
CA-2016-129861,2016-06-23,Standard Class,AD001398,SH004407
CA-2017-107342,2017-12-22,Standard Class,AD001401,SH004408
CA-2014-146528,2014-07-27,Second Class,AD001401,SH004409
CA-2017-138464,2017-07-12,Standard Class,AD001401,SH004410
CA-2014-113880,2014-03-05,Standard Class,AD001401,SH004411
CA-2017-130106,2017-05-26,Standard Class,AD001401,SH004412
CA-2016-154690,2016-08-17,Second Class,AD001406,SH004413
CA-2016-135265,2016-07-09,Second Class,AD001406,SH004414
CA-2016-143714,2016-05-27,Standard Class,AD001406,SH004415
US-2017-155866,2017-11-21,Standard Class,AD001406,SH004416
CA-2017-106691,2017-11-12,Standard Class,AD001406,SH004417
CA-2014-148040,2014-03-26,Standard Class,AD001412,SH004418
CA-2017-161130,2017-11-08,Standard Class,AD001412,SH004419
CA-2017-169012,2017-07-14,Standard Class,AD001412,SH004420
CA-2014-142727,2014-05-01,Second Class,AD001425,SH004421
CA-2017-141873,2017-10-14,Standard Class,AD001425,SH004422
US-2015-161347,2015-09-19,Standard Class,AD001425,SH004423
CA-2017-122763,2017-03-20,Same Day,AD001425,SH004424
CA-2017-150504,2017-11-12,Standard Class,AD001425,SH004425
CA-2017-128629,2017-07-14,Second Class,AD001445,SH004426
CA-2017-147564,2017-10-06,Standard Class,AD001445,SH004427
US-2017-154851,2017-04-03,Standard Class,AD001445,SH004428
CA-2017-156139,2017-01-06,Standard Class,AD001445,SH004429
CA-2016-154767,2016-06-30,Second Class,AD001445,SH004430
CA-2015-158491,2015-06-09,Second Class,AD001445,SH004431
CA-2017-134915,2017-11-12,Same Day,AD001455,SH004432
CA-2014-168158,2014-07-24,Standard Class,AD001455,SH004433
CA-2015-146255,2015-03-10,First Class,AD001455,SH004434
CA-2016-152730,2016-06-04,Standard Class,AD001455,SH004435
CA-2016-139997,2016-07-03,First Class,AD001455,SH004436
US-2016-131058,2016-12-31,Standard Class,AD001455,SH004437
CA-2017-123638,2017-07-04,Standard Class,AD001457,SH004438
CA-2014-133704,2014-09-26,Standard Class,AD001457,SH004439
US-2016-165078,2016-11-10,Standard Class,AD001457,SH004440
CA-2016-152247,2016-11-12,Standard Class,AD001457,SH004441
CA-2014-132010,2014-10-15,First Class,AD001457,SH004442
CA-2015-157028,2015-12-03,Standard Class,AD001457,SH004443
CA-2017-137428,2017-12-21,Second Class,AD001461,SH004444
CA-2014-102652,2014-04-12,Standard Class,AD001461,SH004445
CA-2014-101427,2014-12-30,Standard Class,AD001461,SH004446
CA-2016-139934,2016-12-20,First Class,AD001461,SH004447
CA-2015-139850,2015-06-17,Standard Class,AD001469,SH004448
CA-2017-130309,2017-12-21,Standard Class,AD001469,SH004449
US-2017-147984,2017-02-01,Standard Class,AD001469,SH004450
CA-2015-158421,2015-09-26,Standard Class,AD001469,SH004451
CA-2016-137337,2016-03-12,Standard Class,AD001469,SH004452
CA-2016-139269,2016-05-30,Standard Class,AD001472,SH004453
CA-2015-107937,2015-05-08,Standard Class,AD001472,SH004454
CA-2017-110625,2017-12-30,Standard Class,AD001472,SH004455
CA-2016-158302,2016-12-12,Second Class,AD001472,SH004456
US-2016-155173,2016-03-10,Standard Class,AD001472,SH004457
CA-2016-131499,2016-09-10,First Class,AD001481,SH004458
CA-2017-120705,2017-09-11,Standard Class,AD001481,SH004459
CA-2015-124975,2015-06-25,First Class,AD001481,SH004460
CA-2015-134992,2015-09-26,Second Class,AD001481,SH004461
CA-2014-103744,2014-02-27,Standard Class,AD001481,SH004462
CA-2017-134845,2017-04-23,Standard Class,AD001487,SH004463
CA-2014-140487,2014-06-20,Standard Class,AD001487,SH004464
CA-2017-100412,2017-12-26,Standard Class,AD001487,SH004465
CA-2017-143658,2017-11-13,Second Class,AD001487,SH004466
CA-2017-120061,2017-11-07,Second Class,AD001487,SH004467
CA-2017-124674,2017-11-23,Standard Class,AD001491,SH004468
CA-2016-121993,2016-06-12,First Class,AD001491,SH004469
US-2017-159562,2017-09-15,Standard Class,AD001491,SH004470
CA-2017-168179,2017-11-07,Standard Class,AD001491,SH004471
US-2017-157224,2017-09-18,Second Class,AD001491,SH004472
CA-2016-163937,2016-01-13,Second Class,AD001491,SH004473
CA-2017-107713,2017-03-17,Standard Class,AD001491,SH004474
CA-2015-168480,2015-09-27,Standard Class,AD001497,SH004475
CA-2015-168767,2015-04-15,Standard Class,AD001497,SH004476
CA-2016-163153,2016-03-25,Standard Class,AD001497,SH004477
CA-2014-101175,2014-12-14,Standard Class,AD001497,SH004478
CA-2014-141649,2014-09-30,Same Day,AD001497,SH004479
CA-2016-106621,2016-10-01,Second Class,AD001497,SH004480
CA-2017-128769,2017-09-12,Standard Class,AD001497,SH004481
CA-2017-121419,2017-04-04,First Class,AD001507,SH004482
CA-2015-151841,2015-05-02,Standard Class,AD001507,SH004483
CA-2015-151680,2015-11-21,Second Class,AD001507,SH004484
US-2014-112200,2014-11-28,Standard Class,AD001507,SH004485
CA-2016-140564,2016-12-10,Second Class,AD001507,SH004486
US-2017-144582,2017-05-05,Standard Class,AD001507,SH004487
CA-2017-155740,2017-08-02,First Class,AD001507,SH004488
CA-2016-100307,2016-12-19,Standard Class,AD001507,SH004489
US-2016-141880,2016-08-23,First Class,AD001507,SH004490
CA-2016-128517,2016-04-14,Second Class,AD001509,SH004491
US-2016-133508,2016-04-21,Standard Class,AD001509,SH004492
US-2017-160465,2017-07-26,Standard Class,AD001509,SH004493
CA-2017-127621,2017-03-07,Standard Class,AD001512,SH004494
CA-2016-169215,2016-07-18,Second Class,AD001512,SH004495
CA-2015-151589,2015-12-30,First Class,AD001512,SH004496
CA-2015-142454,2015-08-19,Standard Class,AD001512,SH004497
CA-2014-163867,2014-06-06,First Class,AD001512,SH004498
CA-2017-106859,2017-03-18,Second Class,AD001514,SH004499
CA-2016-154662,2016-06-16,Standard Class,AD001514,SH004500
CA-2014-103219,2014-11-13,Standard Class,AD001514,SH004501
CA-2017-102729,2017-10-31,Standard Class,AD001514,SH004502
CA-2017-101182,2017-09-05,First Class,AD001521,SH004503
CA-2017-161067,2017-09-06,Second Class,AD001521,SH004504
CA-2015-112305,2015-11-25,Standard Class,AD001521,SH004505
CA-2017-119578,2017-12-27,Second Class,AD001530,SH004506
CA-2016-116799,2016-03-06,First Class,AD001530,SH004507
CA-2016-141957,2016-07-21,Same Day,AD001530,SH004508
CA-2017-101322,2017-12-31,First Class,AD001530,SH004509
CA-2016-129728,2016-06-06,Standard Class,AD001530,SH004510
CA-2017-103765,2017-11-30,Standard Class,AD001530,SH004511
US-2017-140074,2017-03-29,Standard Class,AD001532,SH004512
CA-2014-139633,2014-12-24,Standard Class,AD001532,SH004513
US-2016-169369,2016-12-18,Standard Class,AD001532,SH004514
CA-2017-161102,2017-08-03,First Class,AD001532,SH004515
CA-2017-163188,2017-11-07,Same Day,AD001532,SH004516
CA-2017-149895,2017-09-12,Standard Class,AD001538,SH004517
CA-2016-121370,2016-11-19,Second Class,AD001538,SH004518
CA-2016-116561,2016-09-17,Standard Class,AD001538,SH004519
CA-2015-106257,2015-04-17,Second Class,AD001538,SH004520
US-2015-153283,2015-11-18,Standard Class,AD001538,SH004521
CA-2015-111612,2015-12-02,Standard Class,AD001538,SH004522
CA-2014-107916,2014-08-26,First Class,AD001541,SH004523
US-2015-137008,2015-10-08,Standard Class,AD001541,SH004524
CA-2016-161676,2016-07-23,Standard Class,AD001541,SH004525
CA-2016-158001,2016-08-27,Standard Class,AD001541,SH004526
CA-2017-104906,2017-02-17,Standard Class,AD001541,SH004527
CA-2016-158925,2016-10-28,Standard Class,AD001541,SH004528
CA-2017-156622,2017-11-26,First Class,AD001541,SH004529
CA-2017-131828,2017-02-13,Second Class,AD001547,SH004530
CA-2015-136378,2015-04-07,Standard Class,AD001547,SH004531
US-2015-138716,2015-09-20,First Class,AD001547,SH004532
CA-2017-147452,2017-10-03,First Class,AD001547,SH004533
CA-2014-130575,2014-12-16,First Class,AD001547,SH004534
CA-2014-128986,2014-08-05,Second Class,AD001553,SH004535
US-2017-131849,2017-06-10,Standard Class,AD001553,SH004536
CA-2016-144540,2016-09-10,Standard Class,AD001553,SH004537
CA-2017-132647,2017-02-23,Standard Class,AD001553,SH004538
CA-2017-163006,2017-07-04,Second Class,AD001553,SH004539
US-2015-164966,2015-08-01,First Class,AD001553,SH004540
CA-2017-159282,2017-10-21,Standard Class,AD001553,SH004541
CA-2014-114125,2014-07-13,Standard Class,AD001553,SH004542
CA-2016-118934,2016-08-14,Standard Class,AD001553,SH004543
US-2014-150924,2014-09-16,Second Class,AD001556,SH004544
US-2016-152373,2016-09-11,Standard Class,AD001556,SH004545
CA-2017-103065,2017-10-20,Same Day,AD001556,SH004546
CA-2017-145093,2017-07-26,Standard Class,AD001556,SH004547
CA-2014-165428,2014-09-04,First Class,AD001573,SH004548
CA-2016-138933,2016-04-27,First Class,AD001573,SH004549
US-2017-100482,2017-04-15,Standard Class,AD001573,SH004550
CA-2017-120894,2017-05-02,Standard Class,AD001573,SH004551
CA-2017-150910,2017-12-28,Standard Class,AD001573,SH004552
CA-2014-138198,2014-07-23,Standard Class,AD001573,SH004553
CA-2017-164000,2017-12-22,Standard Class,AD001578,SH004554
CA-2016-162747,2016-03-25,Second Class,AD001578,SH004555
CA-2014-113768,2014-05-19,Standard Class,AD001578,SH004556
US-2014-158400,2014-10-28,First Class,AD001578,SH004557
CA-2014-122070,2014-04-24,Second Class,AD001578,SH004558
CA-2014-157644,2015-01-01,First Class,AD001578,SH004559
CA-2015-130113,2015-12-31,Standard Class,AD001578,SH004560
CA-2016-146836,2016-05-02,Same Day,AD001595,SH004561
CA-2017-100811,2017-11-24,First Class,AD001595,SH004562
CA-2017-158344,2017-08-11,Standard Class,AD001595,SH004563
US-2016-139388,2016-11-09,First Class,AD001595,SH004564
CA-2016-155033,2016-10-12,Standard Class,AD001595,SH004565
CA-2017-144225,2017-10-02,Second Class,AD001595,SH004566
US-2017-160836,2017-09-16,Standard Class,AD001595,SH004567
US-2014-163146,2014-05-20,Standard Class,AD001595,SH004568
CA-2016-158260,2016-11-08,Standard Class,AD001595,SH004569
US-2016-127971,2016-11-27,Standard Class,AD001596,SH004570
CA-2014-152849,2014-07-12,Standard Class,AD001596,SH004571
CA-2017-101581,2017-10-27,Standard Class,AD001596,SH004572
US-2017-103226,2017-09-28,Standard Class,AD001596,SH004573
CA-2014-123477,2014-01-21,Second Class,AD001596,SH004574
CA-2014-133158,2014-08-21,Second Class,AD001596,SH004575
CA-2017-113355,2017-12-05,Standard Class,AD001599,SH004576
CA-2015-146038,2015-02-16,Standard Class,AD001599,SH004577
CA-2016-108644,2016-10-03,First Class,AD001599,SH004578
CA-2015-161627,2015-07-11,Standard Class,AD001599,SH004579
CA-2017-100615,2017-04-24,Standard Class,AD001599,SH004580
CA-2017-122987,2017-08-16,Same Day,AD001599,SH004581
CA-2017-119389,2017-04-19,First Class,AD001603,SH004582
CA-2015-154200,2015-06-22,Standard Class,AD001603,SH004583
CA-2016-145240,2016-09-08,First Class,AD001603,SH004584
CA-2016-165995,2016-09-06,Standard Class,AD001603,SH004585
CA-2014-164749,2014-03-26,First Class,AD001603,SH004586
CA-2017-135419,2017-11-09,Standard Class,AD001603,SH004587
US-2016-162103,2016-11-17,Standard Class,AD001608,SH004588
US-2014-150119,2014-04-27,Standard Class,AD001608,SH004589
CA-2016-131968,2016-11-15,Standard Class,AD001608,SH004590
CA-2016-124583,2016-09-03,Second Class,AD001608,SH004591
US-2016-157490,2016-10-07,First Class,AD001608,SH004592
CA-2017-118199,2017-05-11,First Class,AD001608,SH004593
US-2016-155768,2016-12-01,Same Day,AD001608,SH004594
CA-2017-147032,2017-08-04,Standard Class,AD001608,SH004595
CA-2014-151554,2014-11-15,First Class,AD001609,SH004596
CA-2014-127383,2015-01-05,Standard Class,AD001609,SH004597
CA-2016-110730,2016-09-26,Second Class,AD001609,SH004598
CA-2017-140494,2017-03-15,Second Class,AD001609,SH004599
CA-2017-121489,2017-08-25,Second Class,AD001609,SH004600
CA-2017-145765,2017-06-02,Standard Class,AD001609,SH004601
CA-2014-143840,2014-05-29,Standard Class,AD001613,SH004602
CA-2014-105340,2014-11-25,First Class,AD001613,SH004603
CA-2016-167115,2016-04-09,Standard Class,AD001613,SH004604
CA-2017-112984,2017-09-18,Second Class,AD001613,SH004605
CA-2014-139542,2014-10-29,Standard Class,AD001613,SH004606
CA-2016-160486,2017-01-04,Standard Class,AD001613,SH004607
CA-2014-134551,2014-12-25,Standard Class,AD001640,SH004608
CA-2017-152737,2017-11-12,Standard Class,AD001640,SH004609
CA-2017-166856,2017-09-22,Standard Class,AD001640,SH004610
CA-2017-116946,2017-12-23,Standard Class,AD001640,SH004611
CA-2016-113978,2016-09-29,Standard Class,AD001640,SH004612
CA-2017-106747,2017-07-04,First Class,AD001640,SH004613
US-2017-109253,2017-08-22,First Class,AD001644,SH004614
CA-2014-136861,2014-09-07,First Class,AD001644,SH004615
US-2015-110261,2015-12-23,Second Class,AD001644,SH004616
CA-2015-125563,2015-04-17,Standard Class,AD001644,SH004617
CA-2017-162250,2017-11-24,Same Day,AD001644,SH004618
CA-2014-115161,2014-02-02,First Class,AD001657,SH004619
CA-2017-137498,2017-09-14,Second Class,AD001657,SH004620
CA-2016-118514,2016-02-10,Standard Class,AD001657,SH004621
CA-2014-129147,2014-11-06,Standard Class,AD001657,SH004622
US-2017-119319,2017-11-09,Second Class,AD001657,SH004623
CA-2016-100671,2016-11-04,First Class,AD001663,SH004624
CA-2016-118073,2016-08-16,Standard Class,AD001663,SH004625
CA-2016-144785,2016-04-23,Standard Class,AD001663,SH004626
CA-2015-128608,2015-01-17,Standard Class,AD001663,SH004627
CA-2014-102274,2014-11-26,Standard Class,AD001674,SH004628
CA-2015-104941,2015-06-19,Standard Class,AD001674,SH004629
CA-2016-166240,2016-06-28,Standard Class,AD001674,SH004630
US-2017-147886,2017-03-31,First Class,AD001674,SH004631
CA-2015-102316,2015-03-03,Second Class,AD001674,SH004632
CA-2015-159534,2015-03-23,First Class,AD001674,SH004633
CA-2016-116344,2016-08-02,Standard Class,AD001694,SH004634
CA-2017-130764,2017-10-28,First Class,AD001694,SH004635
CA-2014-152562,2014-11-08,Standard Class,AD001694,SH004636
CA-2017-125913,2017-01-16,Same Day,AD001694,SH004637
CA-2014-159121,2014-08-01,Standard Class,AD001694,SH004638
US-2016-100461,2016-01-12,Standard Class,AD001694,SH004639
CA-2014-106054,2014-01-07,First Class,AD001694,SH004640
US-2017-168802,2017-11-07,Standard Class,AD001694,SH004641
CA-2014-167486,2014-12-01,Standard Class,AD001694,SH004642
CA-2016-158869,2016-08-07,First Class,AD001696,SH004643
CA-2015-113628,2015-11-19,Standard Class,AD001696,SH004644
CA-2016-148740,2016-11-19,Standard Class,AD001696,SH004645
CA-2016-113831,2016-06-03,Standard Class,AD001696,SH004646
CA-2015-166604,2015-05-20,Second Class,AD001696,SH004647
CA-2015-110548,2015-05-08,Standard Class,AD001696,SH004648
CA-2015-112214,2015-08-11,Standard Class,AD001696,SH004649
CA-2015-139780,2016-01-02,Second Class,AD001696,SH004650
CA-2016-138282,2016-05-23,Standard Class,AD001696,SH004651
CA-2016-144148,2016-08-05,Standard Class,AD001696,SH004652
CA-2014-160276,2014-04-08,Standard Class,AD001696,SH004653
CA-2016-145709,2016-10-08,Standard Class,AD001696,SH004654
CA-2016-165470,2016-11-30,Standard Class,AD001707,SH004655
CA-2015-100216,2015-04-14,First Class,AD001707,SH004656
CA-2016-118500,2016-11-18,First Class,AD001707,SH004657
CA-2016-166772,2016-09-24,Standard Class,AD001707,SH004658
CA-2017-132584,2017-08-27,First Class,AD001707,SH004659
CA-2015-100888,2015-04-10,Standard Class,AD001710,SH004660
US-2016-143448,2016-12-10,Same Day,AD001710,SH004661
CA-2014-160157,2014-12-27,Standard Class,AD001710,SH004662
CA-2017-136364,2017-07-17,Second Class,AD001710,SH004663
CA-2014-133305,2014-07-15,Standard Class,AD001710,SH004664
CA-2016-113341,2016-11-29,Standard Class,AD001710,SH004665
CA-2017-154809,2017-02-17,Standard Class,AD001710,SH004666
CA-2017-146269,2017-10-06,Same Day,AD001710,SH004667
CA-2017-125115,2017-04-10,Same Day,AD001726,SH004668
CA-2015-139248,2015-07-30,Standard Class,AD001726,SH004669
CA-2017-160122,2017-11-23,Standard Class,AD001726,SH004670
CA-2014-120775,2014-10-07,Standard Class,AD001726,SH004671
CA-2014-166863,2014-06-24,Standard Class,AD001728,SH004672
CA-2014-121006,2014-11-16,Standard Class,AD001728,SH004673
CA-2014-130421,2014-03-07,Standard Class,AD001728,SH004674
US-2014-157847,2014-04-06,Second Class,AD001728,SH004675
CA-2015-147690,2015-11-14,Standard Class,AD001728,SH004676
CA-2017-148922,2017-12-15,Second Class,AD001737,SH004677
CA-2016-123414,2016-08-27,Standard Class,AD001737,SH004678
CA-2017-157966,2017-03-13,Same Day,AD001737,SH004679
CA-2015-134943,2015-12-06,First Class,AD001737,SH004680
CA-2016-164490,2016-09-10,Second Class,AD001737,SH004681
US-2016-126431,2016-07-01,Same Day,AD001737,SH004682
CA-2017-111388,2017-09-02,Same Day,AD001737,SH004683
US-2017-126081,2017-07-04,Standard Class,AD001758,SH004684
CA-2015-107741,2015-03-10,First Class,AD001758,SH004685
CA-2015-121405,2015-04-04,Standard Class,AD001758,SH004686
CA-2017-107517,2017-02-09,Standard Class,AD001758,SH004687
CA-2016-138968,2016-03-16,First Class,AD001758,SH004688
CA-2015-138492,2015-05-22,Standard Class,AD001758,SH004689
US-2014-134054,2014-10-10,Same Day,AD001758,SH004690
CA-2014-159835,2014-11-24,Standard Class,AD001775,SH004691
CA-2017-106068,2017-10-28,Standard Class,AD001775,SH004692
US-2016-131674,2016-12-01,Second Class,AD001780,SH004693
CA-2017-149881,2017-04-03,First Class,AD001780,SH004694
CA-2017-163874,2017-11-12,Second Class,AD001780,SH004695
CA-2017-139402,2017-12-13,Standard Class,AD001780,SH004696
CA-2017-148355,2017-12-28,Standard Class,AD001780,SH004697
CA-2014-145254,2014-07-27,Standard Class,AD001780,SH004698
CA-2014-114321,2014-08-25,Standard Class,AD001780,SH004699
CA-2017-132178,2017-05-08,Second Class,AD001790,SH004700
US-2014-159618,2014-11-16,Standard Class,AD001790,SH004701
CA-2016-162943,2016-07-26,Second Class,AD001790,SH004702
CA-2016-110975,2016-12-30,Standard Class,AD001790,SH004703
CA-2015-141593,2015-12-16,Second Class,AD001790,SH004704
CA-2016-126543,2016-01-13,Second Class,AD001817,SH004705
US-2014-169789,2015-01-04,Standard Class,AD001817,SH004706
CA-2016-165827,2016-11-09,Standard Class,AD001817,SH004707
CA-2016-114307,2016-07-26,Standard Class,AD001817,SH004708
US-2016-102232,2016-08-11,Standard Class,AD001817,SH004709
CA-2017-168193,2017-03-11,Second Class,AD001834,SH004710
CA-2016-115476,2016-03-17,Same Day,AD001835,SH004711
US-2014-129609,2014-03-22,Same Day,AD001835,SH004712
US-2017-166394,2017-09-06,Second Class,AD001835,SH004713
CA-2016-133872,2016-06-17,First Class,AD001835,SH004714
US-2016-123610,2016-05-16,Standard Class,AD001835,SH004715
US-2014-117163,2014-02-02,Standard Class,AD001868,SH004716
CA-2014-108273,2014-12-21,Standard Class,AD001868,SH004717
CA-2017-123085,2017-03-08,Standard Class,AD001868,SH004718
CA-2015-169656,2015-08-16,First Class,AD001868,SH004719
CA-2016-156503,2016-10-20,Standard Class,AD001871,SH004720
CA-2014-135755,2014-05-10,Standard Class,AD001871,SH004721
CA-2015-144190,2015-06-13,Standard Class,AD001871,SH004722
CA-2017-131254,2017-11-21,First Class,AD001871,SH004723
US-2015-113593,2015-04-20,First Class,AD001871,SH004724
CA-2014-165393,2014-12-30,First Class,AD001871,SH004725
US-2015-111927,2015-11-19,Standard Class,AD001881,SH004726
CA-2015-118955,2015-06-20,Standard Class,AD001881,SH004727
CA-2014-130813,2014-01-08,Second Class,AD001881,SH004728
US-2014-109162,2014-06-12,Standard Class,AD001885,SH004729
US-2015-163685,2015-06-05,Standard Class,AD001885,SH004730
US-2015-166520,2015-07-19,First Class,AD001885,SH004731
